Transaction_ID,Date,Region,City,Product,Channel,Units_Sold,Unit_Price,Revenue,Total_Cost,Profit,Cost_per_Unit_costing,Packaging_Cost,Distribution_Cost,Marketing_Spend,Warehouse_ID,Opening_Stock,Units_Produced,Units_Sold_inventory,Closing_Stock
T02543,08-01-2024,Upper Palatinate,Augsburg,Pepsi,Club/Bar,17717,1.03,18183.01,11693.22,6489.79,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T02544,08-01-2024,Upper Palatinate,Augsburg,Pepsi,Online,16948,1.11,18738.58,11185.68,7552.9,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T02545,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Retail,3776,1.31,4954.22,3964.8,989.42,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02545,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Retail,3776,1.31,4954.22,3964.8,989.42,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02546,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Supermarket,6447,1.2,7749,6769.35,979.65,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02546,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Supermarket,6447,1.2,7749,6769.35,979.65,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02547,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Club/Bar,2260,1.49,3371.98,2373,998.98,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02547,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Club/Bar,2260,1.49,3371.98,2373,998.98,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02548,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Online,5315,1.27,6737.42,5580.75,1156.67,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02548,08-01-2024,Upper Franconia,Regensburg,Club-Mate,Online,5315,1.27,6737.42,5580.75,1156.67,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02549,08-01-2024,Upper Franconia,Regensburg,Coca-Cola,Retail,8059,0.91,7328.41,5802.48,1525.93,0.6,0.08,0.04,0.1,,,,,
T02550,08-01-2024,Upper Franconia,Regensburg,Coca-Cola,Supermarket,18385,1.13,20746.58,13237.2,7509.38,0.6,0.08,0.04,0.1,,,,,
T02551,08-01-2024,Upper Franconia,Regensburg,Coca-Cola,Club/Bar,17102,1.16,19875.81,12313.44,7562.37,0.6,0.08,0.04,0.1,,,,,
T02552,08-01-2024,Upper Franconia,Regensburg,Coca-Cola,Online,19485,0.96,18731.62,14029.2,4702.42,0.6,0.08,0.04,0.1,,,,,
T02553,08-01-2024,Upper Franconia,Regensburg,Pepsi,Retail,9484,0.89,8469.88,6259.44,2210.44,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02554,08-01-2024,Upper Franconia,Regensburg,Pepsi,Supermarket,16417,0.98,16142.54,10835.22,5307.32,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02555,08-01-2024,Upper Franconia,Regensburg,Pepsi,Club/Bar,10029,1.14,11479.87,6619.14,4860.73,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02556,08-01-2024,Upper Franconia,Regensburg,Pepsi,Online,10951,0.86,9442.08,7227.66,2214.42,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02557,08-01-2024,Franconia,Würzburg,Club-Mate,Retail,5900,1.42,8386.71,6195,2191.71,0.9,0.1,0.05,0.02,,,,,
T02558,08-01-2024,Franconia,Würzburg,Club-Mate,Supermarket,5349,1.43,7659.67,5616.45,2043.22,0.9,0.1,0.05,0.02,,,,,
T02559,08-01-2024,Franconia,Würzburg,Club-Mate,Club/Bar,5750,1.36,7833.72,6037.5,1796.22,0.9,0.1,0.05,0.02,,,,,
T02560,08-01-2024,Franconia,Würzburg,Club-Mate,Online,6992,1.44,10066.89,7341.6,2725.29,0.9,0.1,0.05,0.02,,,,,
T02561,08-01-2024,Franconia,Würzburg,Coca-Cola,Retail,11947,0.98,11702.02,8601.84,3100.18,0.6,0.08,0.04,0.1,,,,,
T02562,08-01-2024,Franconia,Würzburg,Coca-Cola,Supermarket,10344,1,10339.83,7447.68,2892.15,0.6,0.08,0.04,0.1,,,,,
T02563,08-01-2024,Franconia,Würzburg,Coca-Cola,Club/Bar,9597,1.02,9753.07,6909.84,2843.23,0.6,0.08,0.04,0.1,,,,,
T02564,08-01-2024,Franconia,Würzburg,Coca-Cola,Online,9402,1.13,10604.29,6769.44,3834.85,0.6,0.08,0.04,0.1,,,,,
T02565,08-01-2024,Franconia,Würzburg,Pepsi,Retail,9733,1.05,10244.13,6423.78,3820.35,0.55,0.07,0.04,0.09,,,,,
T02566,08-01-2024,Franconia,Würzburg,Pepsi,Supermarket,19669,0.98,19284.36,12981.54,6302.82,0.55,0.07,0.04,0.09,,,,,
T02567,08-01-2024,Franconia,Würzburg,Pepsi,Club/Bar,18926,0.94,17728.85,12491.16,5237.69,0.55,0.07,0.04,0.09,,,,,
T02568,08-01-2024,Franconia,Würzburg,Pepsi,Online,9758,1.15,11211.16,6440.28,4770.88,0.55,0.07,0.04,0.09,,,,,
T02569,08-01-2024,Franconia,Ingolstadt,Club-Mate,Retail,4422,1.5,6615.72,4643.1,1972.62,0.9,0.1,0.05,0.02,,,,,
T02570,08-01-2024,Franconia,Ingolstadt,Club-Mate,Supermarket,4879,1.5,7314.57,5122.95,2191.62,0.9,0.1,0.05,0.02,,,,,
T02571,08-01-2024,Franconia,Ingolstadt,Club-Mate,Club/Bar,5788,1.33,7697.49,6077.4,1620.09,0.9,0.1,0.05,0.02,,,,,
T02572,08-01-2024,Franconia,Ingolstadt,Club-Mate,Online,4026,1.37,5520.47,4227.3,1293.17,0.9,0.1,0.05,0.02,,,,,
T02573,08-01-2024,Franconia,Ingolstadt,Coca-Cola,Retail,9693,0.99,9590.41,6978.96,2611.45,0.6,0.08,0.04,0.1,,,,,
T02574,08-01-2024,Franconia,Ingolstadt,Coca-Cola,Supermarket,15154,1.04,15693.15,10910.88,4782.27,0.6,0.08,0.04,0.1,,,,,
T02575,08-01-2024,Franconia,Ingolstadt,Coca-Cola,Club/Bar,13663,0.84,11489.04,9837.36,1651.68,0.6,0.08,0.04,0.1,,,,,
T02576,08-01-2024,Franconia,Ingolstadt,Coca-Cola,Online,11861,0.89,10590.5,8539.92,2050.58,0.6,0.08,0.04,0.1,,,,,
T02577,08-01-2024,Franconia,Ingolstadt,Pepsi,Retail,14058,1.03,14451.61,9278.28,5173.33,0.55,0.07,0.04,0.09,,,,,
T02578,08-01-2024,Franconia,Ingolstadt,Pepsi,Supermarket,12322,1.11,13718.93,8132.52,5586.41,0.55,0.07,0.04,0.09,,,,,
T02579,08-01-2024,Franconia,Ingolstadt,Pepsi,Club/Bar,9084,0.95,8591.67,5995.44,2596.23,0.55,0.07,0.04,0.09,,,,,
T02580,08-01-2024,Franconia,Ingolstadt,Pepsi,Online,19493,0.97,18813.85,12865.38,5948.47,0.55,0.07,0.04,0.09,,,,,
T02581,08-01-2024,Lower Franconia,Erlangen,Club-Mate,Retail,3504,1.45,5080.56,3679.2,1401.36,0.9,0.1,0.05,0.02,,,,,
T02582,08-01-2024,Lower Franconia,Erlangen,Club-Mate,Supermarket,2835,1.49,4216.73,2976.75,1239.98,0.9,0.1,0.05,0.02,,,,,
T02583,08-01-2024,Lower Franconia,Erlangen,Club-Mate,Club/Bar,6426,1.44,9241.26,6747.3,2493.96,0.9,0.1,0.05,0.02,,,,,
T02584,08-01-2024,Lower Franconia,Erlangen,Club-Mate,Online,5969,1.33,7917.06,6267.45,1649.61,0.9,0.1,0.05,0.02,,,,,
T02585,08-01-2024,Lower Franconia,Erlangen,Coca-Cola,Retail,9297,1.05,9718.7,6693.84,3024.86,0.6,0.08,0.04,0.1,,,,,
T02586,08-01-2024,Lower Franconia,Erlangen,Coca-Cola,Supermarket,13922,0.83,11494.04,10023.84,1470.2,0.6,0.08,0.04,0.1,,,,,
T02587,08-01-2024,Lower Franconia,Erlangen,Coca-Cola,Club/Bar,18646,0.92,17179.11,13425.12,3753.99,0.6,0.08,0.04,0.1,,,,,
T02588,08-01-2024,Lower Franconia,Erlangen,Coca-Cola,Online,10073,0.83,8375.35,7252.56,1122.79,0.6,0.08,0.04,0.1,,,,,
T02589,08-01-2024,Lower Franconia,Erlangen,Pepsi,Retail,14854,0.92,13624.27,9803.64,3820.63,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02590,08-01-2024,Lower Franconia,Erlangen,Pepsi,Supermarket,18144,0.83,15075.23,11975.04,3100.19,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02591,08-01-2024,Lower Franconia,Erlangen,Pepsi,Club/Bar,18271,1.05,19262.49,12058.86,7203.63,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02592,08-01-2024,Lower Franconia,Erlangen,Pepsi,Online,8591,0.8,6903.71,5670.06,1233.65,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02593,08-01-2024,Upper Palatinate,Bayreuth,Club-Mate,Retail,3499,1.34,4692.06,3673.95,1018.11,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T02594,08-01-2024,Upper Palatinate,Bayreuth,Club-Mate,Supermarket,4119,1.24,5109.66,4324.95,784.71,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T02595,08-01-2024,Upper Palatinate,Bayreuth,Club-Mate,Club/Bar,5681,1.25,7105.29,5965.05,1140.24,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T02596,08-01-2024,Upper Palatinate,Bayreuth,Club-Mate,Online,3047,1.47,4467.94,3199.35,1268.59,0.9,0.1,0.05,0.02,WH-005,17441,11785,20786,8440
T02597,08-01-2024,Upper Palatinate,Bayreuth,Coca-Cola,Retail,11016,0.91,10005.82,7931.52,2074.3,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T02598,08-01-2024,Upper Palatinate,Bayreuth,Coca-Cola,Supermarket,8339,0.86,7193.39,6004.08,1189.31,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T02599,08-01-2024,Upper Palatinate,Bayreuth,Coca-Cola,Club/Bar,19176,0.82,15746.28,13806.72,1939.56,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T02600,08-01-2024,Upper Palatinate,Bayreuth,Coca-Cola,Online,17822,1.2,21333.2,12831.84,8501.36,0.6,0.08,0.04,0.1,WH-008,5714,13653,8906,10461
T02601,08-01-2024,Upper Palatinate,Bayreuth,Pepsi,Retail,17811,0.88,15665.79,11755.26,3910.53,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T02602,08-01-2024,Upper Palatinate,Bayreuth,Pepsi,Supermarket,9687,1.09,10586.75,6393.42,4193.33,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T02603,08-01-2024,Upper Palatinate,Bayreuth,Pepsi,Club/Bar,8447,1.05,8885.46,5575.02,3310.44,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T02604,08-01-2024,Upper Palatinate,Bayreuth,Pepsi,Online,13692,1.04,14175.08,9036.72,5138.36,0.55,0.07,0.04,0.09,WH-007,5337,10264,10642,4959
T02605,08-01-2024,Franconia,Bamberg,Club-Mate,Retail,5885,1.37,8047.22,6179.25,1867.97,0.9,0.1,0.05,0.02,,,,,
T02606,08-01-2024,Franconia,Bamberg,Club-Mate,Supermarket,2545,1.31,3340.88,2672.25,668.63,0.9,0.1,0.05,0.02,,,,,
T02607,08-01-2024,Franconia,Bamberg,Club-Mate,Club/Bar,6703,1.34,8996.42,7038.15,1958.27,0.9,0.1,0.05,0.02,,,,,
T02608,08-01-2024,Franconia,Bamberg,Club-Mate,Online,2062,1.3,2683.42,2165.1,518.32,0.9,0.1,0.05,0.02,,,,,
T02609,08-01-2024,Franconia,Bamberg,Coca-Cola,Retail,13031,0.87,11332.17,9382.32,1949.85,0.6,0.08,0.04,0.1,,,,,
T02610,08-01-2024,Franconia,Bamberg,Coca-Cola,Supermarket,12222,1.16,14145.76,8799.84,5345.92,0.6,0.08,0.04,0.1,,,,,
T02611,08-01-2024,Franconia,Bamberg,Coca-Cola,Club/Bar,16985,0.97,16468.05,12229.2,4238.85,0.6,0.08,0.04,0.1,,,,,
T02612,08-01-2024,Franconia,Bamberg,Coca-Cola,Online,13539,0.99,13389.17,9748.08,3641.09,0.6,0.08,0.04,0.1,,,,,
T02613,08-01-2024,Franconia,Bamberg,Pepsi,Retail,16604,0.95,15836.11,10958.64,4877.47,0.55,0.07,0.04,0.09,,,,,
T02614,08-01-2024,Franconia,Bamberg,Pepsi,Supermarket,14825,1.05,15588.08,9784.5,5803.58,0.55,0.07,0.04,0.09,,,,,
T02615,08-01-2024,Franconia,Bamberg,Pepsi,Club/Bar,10776,0.8,8661.59,7112.16,1549.43,0.55,0.07,0.04,0.09,,,,,
T02616,08-01-2024,Franconia,Bamberg,Pepsi,Online,15889,0.85,13571.43,10486.74,3084.69,0.55,0.07,0.04,0.09,,,,,
T02617,08-01-2024,Lower Bavaria,Passau,Club-Mate,Retail,5315,1.3,6916.9,5580.75,1336.15,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02618,08-01-2024,Lower Bavaria,Passau,Club-Mate,Supermarket,2209,1.23,2706.85,2319.45,387.4,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02619,08-01-2024,Lower Bavaria,Passau,Club-Mate,Club/Bar,3192,1.23,3923.23,3351.6,571.63,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02620,08-01-2024,Lower Bavaria,Passau,Club-Mate,Online,5851,1.32,7722.06,6143.55,1578.51,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02621,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Retail,13573,0.84,11346.24,9772.56,1573.68,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02621,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Retail,13573,0.84,11346.24,9772.56,1573.68,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02622,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Supermarket,13128,1.16,15261.85,9452.16,5809.69,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02622,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Supermarket,13128,1.16,15261.85,9452.16,5809.69,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02623,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Club/Bar,15657,1.1,17227.86,11273.04,5954.82,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02623,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Club/Bar,15657,1.1,17227.86,11273.04,5954.82,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02624,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Online,12586,1.15,14525.73,9061.92,5463.81,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02624,08-01-2024,Lower Bavaria,Passau,Coca-Cola,Online,12586,1.15,14525.73,9061.92,5463.81,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02625,08-01-2024,Lower Bavaria,Passau,Pepsi,Retail,12623,1.14,14358.29,8331.18,6027.11,0.55,0.07,0.04,0.09,,,,,
T02626,08-01-2024,Lower Bavaria,Passau,Pepsi,Supermarket,12875,1.04,13370.65,8497.5,4873.15,0.55,0.07,0.04,0.09,,,,,
T02627,08-01-2024,Lower Bavaria,Passau,Pepsi,Club/Bar,18748,0.81,15228.9,12373.68,2855.22,0.55,0.07,0.04,0.09,,,,,
T02628,08-01-2024,Lower Bavaria,Passau,Pepsi,Online,10748,1.1,11874.49,7093.68,4780.81,0.55,0.07,0.04,0.09,,,,,
T02629,08-01-2024,Swabia,Rosenheim,Club-Mate,Retail,6819,1.48,10106.75,7159.95,2946.8,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02630,08-01-2024,Swabia,Rosenheim,Club-Mate,Supermarket,3848,1.5,5757.83,4040.4,1717.43,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02631,08-01-2024,Swabia,Rosenheim,Club-Mate,Club/Bar,3865,1.46,5650.65,4058.25,1592.4,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02632,08-01-2024,Swabia,Rosenheim,Club-Mate,Online,6547,1.49,9729.17,6874.35,2854.82,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02633,08-01-2024,Swabia,Rosenheim,Coca-Cola,Retail,14433,1.16,16721.27,10391.76,6329.51,0.6,0.08,0.04,0.1,,,,,
T02634,08-01-2024,Swabia,Rosenheim,Coca-Cola,Supermarket,13085,1.16,15229.5,9421.2,5808.3,0.6,0.08,0.04,0.1,,,,,
T02635,08-01-2024,Swabia,Rosenheim,Coca-Cola,Club/Bar,18481,0.94,17348.54,13306.32,4042.22,0.6,0.08,0.04,0.1,,,,,
T02636,08-01-2024,Swabia,Rosenheim,Coca-Cola,Online,16545,1.16,19242.11,11912.4,7329.71,0.6,0.08,0.04,0.1,,,,,
T02637,08-01-2024,Swabia,Rosenheim,Pepsi,Retail,13608,1.12,15278.84,8981.28,6297.56,0.55,0.07,0.04,0.09,,,,,
T02638,08-01-2024,Swabia,Rosenheim,Pepsi,Supermarket,16353,0.87,14156.49,10792.98,3363.51,0.55,0.07,0.04,0.09,,,,,
T02639,08-01-2024,Swabia,Rosenheim,Pepsi,Club/Bar,9558,0.81,7778.1,6308.28,1469.82,0.55,0.07,0.04,0.09,,,,,
T02640,08-01-2024,Swabia,Rosenheim,Pepsi,Online,18834,0.88,16554.05,12430.44,4123.61,0.55,0.07,0.04,0.09,,,,,
T02641,09-01-2024,Upper Franconia,Munich,Club-Mate,Retail,5275,1.22,6447.97,5538.75,909.22,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02641,09-01-2024,Upper Franconia,Munich,Club-Mate,Retail,5275,1.22,6447.97,5538.75,909.22,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02642,09-01-2024,Upper Franconia,Munich,Club-Mate,Supermarket,4334,1.48,6396.05,4550.7,1845.35,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02642,09-01-2024,Upper Franconia,Munich,Club-Mate,Supermarket,4334,1.48,6396.05,4550.7,1845.35,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02643,09-01-2024,Upper Franconia,Munich,Club-Mate,Club/Bar,5006,1.4,7023.68,5256.3,1767.38,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02643,09-01-2024,Upper Franconia,Munich,Club-Mate,Club/Bar,5006,1.4,7023.68,5256.3,1767.38,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02644,09-01-2024,Upper Franconia,Munich,Club-Mate,Online,5114,1.26,6439.2,5369.7,1069.5,0.9,0.1,0.05,0.02,WH-009,9429,23549,22411,10567
T02644,09-01-2024,Upper Franconia,Munich,Club-Mate,Online,5114,1.26,6439.2,5369.7,1069.5,0.9,0.1,0.05,0.02,WH-012,16201,25488,23553,18136
T02645,09-01-2024,Upper Franconia,Munich,Coca-Cola,Retail,15680,1.11,17366.62,11289.6,6077.02,0.6,0.08,0.04,0.1,,,,,
T02646,09-01-2024,Upper Franconia,Munich,Coca-Cola,Supermarket,13259,1.05,13880.61,9546.48,4334.13,0.6,0.08,0.04,0.1,,,,,
T02647,09-01-2024,Upper Franconia,Munich,Coca-Cola,Club/Bar,9424,0.81,7660.63,6785.28,875.35,0.6,0.08,0.04,0.1,,,,,
T02648,09-01-2024,Upper Franconia,Munich,Coca-Cola,Online,19121,0.83,15920.97,13767.12,2153.85,0.6,0.08,0.04,0.1,,,,,
T02649,09-01-2024,Upper Franconia,Munich,Pepsi,Retail,14347,1.01,14438.18,9469.02,4969.16,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02650,09-01-2024,Upper Franconia,Munich,Pepsi,Supermarket,19295,0.91,17507.45,12734.7,4772.75,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02651,09-01-2024,Upper Franconia,Munich,Pepsi,Club/Bar,19307,0.82,15745.87,12742.62,3003.25,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02652,09-01-2024,Upper Franconia,Munich,Pepsi,Online,17672,1.16,20475.37,11663.52,8811.85,0.55,0.07,0.04,0.09,WH-013,12829,10158,17644,5343
T02653,09-01-2024,Swabia,Nuremberg,Club-Mate,Retail,5163,1.46,7554.17,5421.15,2133.02,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02654,09-01-2024,Swabia,Nuremberg,Club-Mate,Supermarket,5351,1.45,7768.62,5618.55,2150.07,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02655,09-01-2024,Swabia,Nuremberg,Club-Mate,Club/Bar,6890,1.42,9788.78,7234.5,2554.28,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02656,09-01-2024,Swabia,Nuremberg,Club-Mate,Online,4967,1.28,6373.16,5215.35,1157.81,0.9,0.1,0.05,0.02,WH-003,8620,10561,12745,6436
T02657,09-01-2024,Swabia,Nuremberg,Coca-Cola,Retail,14425,1.12,16185.25,10386,5799.25,0.6,0.08,0.04,0.1,,,,,
T02658,09-01-2024,Swabia,Nuremberg,Coca-Cola,Supermarket,13771,0.96,13259.28,9915.12,3344.16,0.6,0.08,0.04,0.1,,,,,
T02659,09-01-2024,Swabia,Nuremberg,Coca-Cola,Club/Bar,16067,1.17,18780.18,11568.24,7211.94,0.6,0.08,0.04,0.1,,,,,
T02660,09-01-2024,Swabia,Nuremberg,Coca-Cola,Online,14433,0.92,13314.99,10391.76,2923.23,0.6,0.08,0.04,0.1,,,,,
T02661,09-01-2024,Swabia,Nuremberg,Pepsi,Retail,8131,0.8,6523.81,5366.46,1157.35,0.55,0.07,0.04,0.09,,,,,
T02662,09-01-2024,Swabia,Nuremberg,Pepsi,Supermarket,8375,0.88,7356.89,5527.5,1829.39,0.55,0.07,0.04,0.09,,,,,
T02663,09-01-2024,Swabia,Nuremberg,Pepsi,Club/Bar,8847,0.88,7750.23,5839.02,1911.21,0.55,0.07,0.04,0.09,,,,,
T02664,09-01-2024,Swabia,Nuremberg,Pepsi,Online,15195,0.85,12913.57,10028.7,2884.87,0.55,0.07,0.04,0.09,,,,,
T02665,09-01-2024,Lower Bavaria,Augsburg,Club-Mate,Retail,2784,1.38,3832.14,2923.2,908.94,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02666,09-01-2024,Lower Bavaria,Augsburg,Club-Mate,Supermarket,3017,1.46,4400.48,3167.85,1232.63,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02667,09-01-2024,Lower Bavaria,Augsburg,Club-Mate,Club/Bar,2748,1.33,3659.05,2885.4,773.65,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02668,09-01-2024,Lower Bavaria,Augsburg,Club-Mate,Online,5352,1.5,8019.38,5619.6,2399.78,0.9,0.1,0.05,0.02,WH-010,17940,22936,9700,31176
T02669,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Retail,19180,1.19,22831.37,13809.6,9021.77,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02669,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Retail,19180,1.19,22831.37,13809.6,9021.77,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02670,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Supermarket,9441,1.02,9629.17,6797.52,2831.65,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02670,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Supermarket,9441,1.02,9629.17,6797.52,2831.65,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02671,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Club/Bar,15333,0.82,12520.35,11039.76,1480.59,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02671,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Club/Bar,15333,0.82,12520.35,11039.76,1480.59,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02672,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Online,15667,0.91,14209.41,11280.24,2929.17,0.6,0.08,0.04,0.1,WH-006,7363,23903,22757,8509
T02672,09-01-2024,Lower Bavaria,Augsburg,Coca-Cola,Online,15667,0.91,14209.41,11280.24,2929.17,0.6,0.08,0.04,0.1,WH-014,5103,28243,17670,15676
T02673,09-01-2024,Lower Bavaria,Augsburg,Pepsi,Retail,12109,1.04,12621.89,7991.94,4629.95,0.55,0.07,0.04,0.09,,,,,
T02674,09-01-2024,Lower Bavaria,Augsburg,Pepsi,Supermarket,10487,0.86,9066.59,6921.42,2145.17,0.55,0.07,0.04,0.09,,,,,
T02675,09-01-2024,Lower Bavaria,Augsburg,Pepsi,Club/Bar,12649,0.84,10629.99,8348.34,2281.65,0.55,0.07,0.04,0.09,,,,,
T02676,09-01-2024,Lower Bavaria,Augsburg,Pepsi,Online,14330,0.84,12035.32,9457.8,2577.52,0.55,0.07,0.04,0.09,,,,,
T02677,09-01-2024,Lower Franconia,Regensburg,Club-Mate,Retail,2551,1.4,3579.1,2678.55,900.55,0.9,0.1,0.05,0.02,,,,,
T02678,09-01-2024,Lower Franconia,Regensburg,Club-Mate,Supermarket,4294,1.31,5641.65,4508.7,1132.95,0.9,0.1,0.05,0.02,,,,,
T02679,09-01-2024,Lower Franconia,Regensburg,Club-Mate,Club/Bar,2692,1.31,3534.44,2826.6,707.84,0.9,0.1,0.05,0.02,,,,,
T02680,09-01-2024,Lower Franconia,Regensburg,Club-Mate,Online,3882,1.36,5280.38,4076.1,1204.28,0.9,0.1,0.05,0.02,,,,,
T02681,09-01-2024,Lower Franconia,Regensburg,Coca-Cola,Retail,12494,1.01,12639.76,8995.68,3644.08,0.6,0.08,0.04,0.1,,,,,
T02682,09-01-2024,Lower Franconia,Regensburg,Coca-Cola,Supermarket,14204,1,14177.74,10226.88,3950.86,0.6,0.08,0.04,0.1,,,,,
T02683,09-01-2024,Lower Franconia,Regensburg,Coca-Cola,Club/Bar,12095,0.89,10808.5,8708.4,2100.1,0.6,0.08,0.04,0.1,,,,,
T02684,09-01-2024,Lower Franconia,Regensburg,Coca-Cola,Online,15451,1.16,17997.74,11124.72,6873.02,0.6,0.08,0.04,0.1,,,,,
T02685,09-01-2024,Lower Franconia,Regensburg,Pepsi,Retail,8510,1.16,9849.63,5616.6,4233.03,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02686,09-01-2024,Lower Franconia,Regensburg,Pepsi,Supermarket,15614,0.94,14723.96,10305.24,4418.72,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02687,09-01-2024,Lower Franconia,Regensburg,Pepsi,Club/Bar,8371,1.14,9501.13,5524.86,3976.27,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02688,09-01-2024,Lower Franconia,Regensburg,Pepsi,Online,8236,0.93,7661.2,5435.76,2225.44,0.55,0.07,0.04,0.09,WH-015,16746,20151,22408,14489
T02689,09-01-2024,Lower Franconia,Würzburg,Club-Mate,Retail,4276,1.25,5356.76,4489.8,866.96,0.9,0.1,0.05,0.02,,,,,
